Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;elementId;fixedCost;processId;resourceCost;resourceId
5;ML Engineer: Set development parameter;Default Resource-000006;09/01/2023  01:03.0;"09/01/2023  	01:04.0";Variant 1;1;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
5;Data Analyst: Set monitoring parameter;Default Resource-000009;09/01/2023  01:09.0;"09/01/2023  	01:10.0";Variant 1;1;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
5;Camera setting;Default Resource-000002;09/01/2023  01:16.0;"09/01/2023  	01:17.0";Variant 1;1;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
5;Make photo;Default Resource-000005;09/01/2023  01:22.0;"09/01/2023  	01:23.0";Variant 1;1;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
5;Build patient report;Default Resource-000008;09/01/2023  01:28.0;"09/01/2023  	01:29.0";Variant 1;1;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
5;The photo was not assessable;;09/01/2023  01:29.0;"09/01/2023  	01:29.0";Variant 1;1;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
5;End;End;09/01/2023  01:29.0;"09/01/2023  	01:29.0";Variant 1;1;End;End;End;End;End
93;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 4;4;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
93;Camera setting;Default Resource-000004;09/01/2023  00:09.0;"09/01/2023  	00:10.0";Variant 4;4;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
93;Make photo;Default Resource-000004;09/01/2023  00:19.0;"09/01/2023  	00:20.0";Variant 4;4;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
93;Build patient report;Default Resource-000004;09/01/2023  00:29.0;"09/01/2023  	00:30.0";Variant 4;4;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
93;Provide Bounding Box and Class Label;Default Resource-000002;09/01/2023  00:37.0;"09/01/2023  	00:38.0";Variant 4;4;sid-93D4073A-69AA-46F1-A69E-B4233D03E719;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
93;Discarded incorrect record;;09/01/2023  00:38.0;"09/01/2023  	00:38.0";Variant 4;4;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
93;End;End;09/01/2023  00:38.0;"09/01/2023  	00:38.0";Variant 4;4;End;End;End;End;End
14;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 3;3;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
14;Camera setting;Default Resource-000005;09/01/2023  00:01.0;"09/01/2023  	00:02.0";Variant 3;3;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
14;Make photo;Default Resource-000005;09/01/2023  00:11.0;"09/01/2023  	00:12.0";Variant 3;3;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
14;Build patient report;Default Resource-000005;09/01/2023  00:21.0;"09/01/2023  	00:22.0";Variant 3;3;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
14;Discarded incorrect record;;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 3;3;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
14;End;End;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 3;3;End;End;End;End;End
71;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 13;13;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
71;Camera setting;Default Resource-000002;09/01/2023  00:07.0;"09/01/2023  	00:08.0";Variant 13;13;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
71;Make photo;Default Resource-000002;09/01/2023  00:17.0;"09/01/2023  	00:18.0";Variant 13;13;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
71;Build patient report;Default Resource-000002;09/01/2023  00:27.0;"09/01/2023  	00:28.0";Variant 13;13;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
71;Provide Bounding Box and Class Label;Default Resource-000001;09/01/2023  00:35.0;"09/01/2023  	00:36.0";Variant 13;13;sid-93D4073A-69AA-46F1-A69E-B4233D03E719;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
71;Not enough records;;09/01/2023  00:36.0;"09/01/2023  	00:36.0";Variant 13;13;sid-C742F274-3121-4C0A-B22F-0610A4A0A50E;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
71;End;End;09/01/2023  00:36.0;"09/01/2023  	00:36.0";Variant 13;13;End;End;End;End;End
36;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 4;4;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
36;Camera setting;Default Resource-000007;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 4;4;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
36;Make photo;Default Resource-000007;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 4;4;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
36;Build patient report;Default Resource-000007;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 4;4;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
36;Provide Bounding Box and Class Label;Default Resource-000007;09/01/2023  00:32.0;"09/01/2023  	00:33.0";Variant 4;4;sid-93D4073A-69AA-46F1-A69E-B4233D03E719;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
36;Discarded incorrect record;;09/01/2023  00:33.0;"09/01/2023  	00:33.0";Variant 4;4;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
36;End;End;09/01/2023  00:33.0;"09/01/2023  	00:33.0";Variant 4;4;End;End;End;End;End
37;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 1;1;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
37;Install oral lesions detection application;Default Resource-000008;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 1;1;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Register hospital;Default Resource-000008;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 1;1;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Start oral lesion detection application;Default Resource-000008;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 1;1;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Configure workflow manager;Default Resource-000008;09/01/2023  00:32.0;"09/01/2023  	00:33.0";Variant 1;1;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Data Analyst: Set ingestion parameters;Default Resource-000002;09/01/2023  00:40.0;"09/01/2023  	00:41.0";Variant 1;1;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Data Analyst: Set preparetion parameter;Default Resource-000006;09/01/2023  00:46.0;"09/01/2023  	00:47.0";Variant 1;1;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Data Analyst: Set segregation  parameter;Default Resource-000009;09/01/2023  00:52.0;"09/01/2023  	00:53.0";Variant 1;1;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;ML Engineer: Set segregation parameter;Default Resource-000002;09/01/2023  00:59.0;"09/01/2023  	01:00.0";Variant 1;1;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;ML Engineer: Set development parameter;Default Resource-000005;09/01/2023  01:05.0;"09/01/2023  	01:06.0";Variant 1;1;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Data Analyst: Set monitoring parameter;Default Resource-000008;09/01/2023  01:11.0;"09/01/2023  	01:12.0";Variant 1;1;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Camera setting;Default Resource-000001;09/01/2023  01:18.0;"09/01/2023  	01:19.0";Variant 1;1;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Make photo;Default Resource-000004;09/01/2023  01:24.0;"09/01/2023  	01:25.0";Variant 1;1;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;Build patient report;Default Resource-000007;09/01/2023  01:30.0;"09/01/2023  	01:31.0";Variant 1;1;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
37;The photo was not assessable;;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 1;1;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
37;End;End;09/01/2023  01:31.0;"09/01/2023  	01:31.0";Variant 1;1;End;End;End;End;End
58;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 1;1;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
58;Install oral lesions detection application;Default Resource-000009;09/01/2023  00:05.0;"09/01/2023  	00:06.0";Variant 1;1;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Register hospital;Default Resource-000009;09/01/2023  00:15.0;"09/01/2023  	00:16.0";Variant 1;1;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Start oral lesion detection application;Default Resource-000009;09/01/2023  00:25.0;"09/01/2023  	00:26.0";Variant 1;1;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Configure workflow manager;Default Resource-000010;09/01/2023  00:33.0;"09/01/2023  	00:34.0";Variant 1;1;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Data Analyst: Set ingestion parameters;Default Resource-000002;09/01/2023  00:41.0;"09/01/2023  	00:42.0";Variant 1;1;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Data Analyst: Set preparetion parameter;Default Resource-000006;09/01/2023  00:47.0;"09/01/2023  	00:48.0";Variant 1;1;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Data Analyst: Set segregation  parameter;Default Resource-000009;09/01/2023  00:53.0;"09/01/2023  	00:54.0";Variant 1;1;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;ML Engineer: Set segregation parameter;Default Resource-000002;09/01/2023  01:00.0;"09/01/2023  	01:01.0";Variant 1;1;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;ML Engineer: Set development parameter;Default Resource-000005;09/01/2023  01:06.0;"09/01/2023  	01:07.0";Variant 1;1;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Data Analyst: Set monitoring parameter;Default Resource-000008;09/01/2023  01:12.0;"09/01/2023  	01:13.0";Variant 1;1;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Camera setting;Default Resource-000001;09/01/2023  01:19.0;"09/01/2023  	01:20.0";Variant 1;1;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Make photo;Default Resource-000004;09/01/2023  01:25.0;"09/01/2023  	01:26.0";Variant 1;1;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;Build patient report;Default Resource-000007;09/01/2023  01:31.0;"09/01/2023  	01:32.0";Variant 1;1;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
58;The photo was not assessable;;09/01/2023  01:32.0;"09/01/2023  	01:32.0";Variant 1;1;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
58;End;End;09/01/2023  01:32.0;"09/01/2023  	01:32.0";Variant 1;1;End;End;End;End;End
15;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 5;5;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
15;Camera setting;Default Resource-000006;09/01/2023  00:01.0;"09/01/2023  	00:02.0";Variant 5;5;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
15;Make photo;Default Resource-000006;09/01/2023  00:11.0;"09/01/2023  	00:12.0";Variant 5;5;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
15;Build patient report;Default Resource-000006;09/01/2023  00:21.0;"09/01/2023  	00:22.0";Variant 5;5;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
15;The photo was not assessable;;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 5;5;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
15;End;End;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 5;5;End;End;End;End;End
38;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 3;3;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
38;Camera setting;Default Resource-000009;09/01/2023  00:03.0;"09/01/2023  	00:04.0";Variant 3;3;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
38;Make photo;Default Resource-000009;09/01/2023  00:13.0;"09/01/2023  	00:14.0";Variant 3;3;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
38;Build patient report;Default Resource-000009;09/01/2023  00:23.0;"09/01/2023  	00:24.0";Variant 3;3;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
38;Discarded incorrect record;;09/01/2023  00:24.0;"09/01/2023  	00:24.0";Variant 3;3;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
38;End;End;09/01/2023  00:24.0;"09/01/2023  	00:24.0";Variant 3;3;End;End;End;End;End
59;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 2;2;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
59;Install oral lesions detection application;Default Resource-000010;09/01/2023  00:05.0;"09/01/2023  	00:06.0";Variant 2;2;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Register hospital;Default Resource-000010;09/01/2023  00:15.0;"09/01/2023  	00:16.0";Variant 2;2;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Start oral lesion detection application;Default Resource-000010;09/01/2023  00:25.0;"09/01/2023  	00:26.0";Variant 2;2;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Configure workflow manager;Default Resource-000001;09/01/2023  00:34.0;"09/01/2023  	00:35.0";Variant 2;2;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Data Analyst: Set ingestion parameters;Default Resource-000003;09/01/2023  00:41.0;"09/01/2023  	00:42.0";Variant 2;2;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Data Analyst: Set preparetion parameter;Default Resource-000007;09/01/2023  00:47.0;"09/01/2023  	00:48.0";Variant 2;2;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Data Analyst: Set segregation  parameter;Default Resource-000010;09/01/2023  00:53.0;"09/01/2023  	00:54.0";Variant 2;2;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;ML Engineer: Set segregation parameter;Default Resource-000003;09/01/2023  01:00.0;"09/01/2023  	01:01.0";Variant 2;2;sid-42FF0A9A-7197-453E-B620-DB76CEBD8D45;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;ML Engineer: Set development parameter;Default Resource-000006;09/01/2023  01:06.0;"09/01/2023  	01:07.0";Variant 2;2;sid-0C079BD3-B4E2-4143-B090-FE477E0CADF1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Data Analyst: Set monitoring parameter;Default Resource-000009;09/01/2023  01:12.0;"09/01/2023  	01:13.0";Variant 2;2;sid-912026A4-B6D9-4164-A308-A14FD4915491;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Camera setting;Default Resource-000002;09/01/2023  01:19.0;"09/01/2023  	01:20.0";Variant 2;2;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Make photo;Default Resource-000005;09/01/2023  01:25.0;"09/01/2023  	01:26.0";Variant 2;2;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Build patient report;Default Resource-000008;09/01/2023  01:31.0;"09/01/2023  	01:32.0";Variant 2;2;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
59;Discarded incorrect record;;09/01/2023  01:32.0;"09/01/2023  	01:32.0";Variant 2;2;sid-8754FCF3-1C15-4BC2-8721-191181F864A0;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
59;End;End;09/01/2023  01:32.0;"09/01/2023  	01:32.0";Variant 2;2;End;End;End;End;End
16;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 5;5;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
16;Camera setting;Default Resource-000007;09/01/2023  00:01.0;"09/01/2023  	00:02.0";Variant 5;5;sid-F304EE6D-DAAB-48D2-85D9-BCA863544EC1;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
16;Make photo;Default Resource-000007;09/01/2023  00:11.0;"09/01/2023  	00:12.0";Variant 5;5;sid-045DD2E5-4EEB-4DB9-ABC0-E2AD7103D825;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
16;Build patient report;Default Resource-000007;09/01/2023  00:21.0;"09/01/2023  	00:22.0";Variant 5;5;sid-F5C46834-3587-4C21-A2A7-A5BBA01CEB0A;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
16;The photo was not assessable;;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 5;5;sid-14E47B0D-012F-46A1-8B3B-09C0FF18EA17;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
16;End;End;09/01/2023  00:22.0;"09/01/2023  	00:22.0";Variant 5;5;End;End;End;End;End
2;new patient arrived;;09/01/2023  00:00.0;"09/01/2023  	00:00.0";Variant 19;19;sid-F69D24BA-74F1-4113-A08D-A26F7E692018;;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;;
2;Install oral lesions detection application;Default Resource-000003;09/01/2023  00:00.0;"09/01/2023  	00:01.0";Variant 19;19;sid-17FED2D8-0F8F-4167-A435-0C997F824B6E;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Register hospital;Default Resource-000003;09/01/2023  00:10.0;"09/01/2023  	00:11.0";Variant 19;19;sid-D617736B-82B9-471B-BF57-25533FF960EC;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Start oral lesion detection application;Default Resource-000003;09/01/2023  00:20.0;"09/01/2023  	00:21.0";Variant 19;19;sid-7857E1A4-1EA7-461B-B94F-1C00A85F72F6;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Configure workflow manager;Default Resource-000003;09/01/2023  00:30.0;"09/01/2023  	00:31.0";Variant 19;19;sid-DB2EFEE7-34DC-44B3-8C03-EEF32DB5B814;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Data Analyst: Set ingestion parameters;Default Resource-000010;09/01/2023  00:37.0;"09/01/2023  	00:38.0";Variant 19;19;sid-AE4441C0-6BDD-4922-8144-BF1334C7BC34;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Data Analyst: Set preparetion parameter;Default Resource-000004;09/01/2023  00:44.0;"09/01/2023  	00:45.0";Variant 19;19;sid-FFCF3D1B-D9F6-4F4D-A99D-3056B4B5DC94;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
2;Data Analyst: Set segregation  parameter;Default Resource-000007;09/01/2023  00:50.0;"09/01/2023  	00:51.0";Variant 19;19;sid-B318E599-30C8-403A-B4DA-F169795C6A6D;1;sid-A65D063D-ADD5-4DAA-8F7C-D1CB172E1E82;0;QBP_DEFAULT_RESOURCE
